LoID,lat,long,Time,Location,Temp_Min,Temp_25th%,Temp_50th%,Temp_75th%,Temp_Max ,Turbidity_Min,Turbidity_25th%,Turbidity_50th%,Turbidity_75th%,Turbidity_Max ,Ecoli_Min,Ecoli_25th%,Ecoli_50th%,Ecoli_75th%,Ecoli_Max ,,,
81,-38.0644085,145.4639837,2011,"Toomuc Creek at Princes Highway, Pakenham",7.00 ,10.50 ,15.10 ,18.20 ,20.90 ,35.00 ,40.00 ,53.00 ,86.00 ,110.00 ,10.00 ,60.00 ,180.00 ,770.00 ,2000.00 ,,,
81,-38.0644085,145.4639837,2010,"Toomuc Creek at Princes Highway, Pakenham",8.40 ,11.10 ,13.30 ,16.30 ,20.30 ,8.00 ,19.00 ,26.00 ,37.00 ,58.00 ,20.00 ,110.00 ,190.00 ,390.00 ,990.00 ,,,
81,-38.0644085,145.4639837,2009,"Toomuc Creek at Princes Highway, Pakenham",8.00 ,10.80 ,12.80 ,17.20 ,20.10 ,12.00 ,15.00 ,20.00 ,26.00 ,69.00 ,20.00 ,95.00 ,140.00 ,185.00 ,350.00 ,,,
82,-38.1386501,145.4665466,2013,"Toomuc Creek at Ballarto Road, Rythdale",6.90 ,12.10 ,15.20 ,17.80 ,21.10 ,44.00 ,52.00 ,71.00 ,80.00 ,120.00 ,52.00 ,97.00 ,250.00 ,562.00 ,3700.00 ,,,
82,-38.1386501,145.4665466,2012,"Toomuc Creek at Ballarto Road, Rythdale",9.20 ,12.10 ,14.40 ,16.30 ,20.30 ,38.00 ,44.00 ,54.00 ,66.00 ,160.00 ,20.00 ,55.00 ,180.00 ,800.00 ,3100.00 ,,,
82,-38.1386501,145.4665466,2011,"Toomuc Creek at Ballarto Road, Rythdale",6.00 ,10.00 ,14.10 ,16.30 ,19.70 ,24.00 ,26.00 ,28.00 ,46.00 ,99.00 ,40.00 ,125.00 ,500.00 ,1110.00 ,3000.00 ,,,
82,-38.1386501,145.4665466,2010,"Toomuc Creek at Ballarto Road, Rythdale",8.60 ,11.50 ,14.80 ,16.10 ,19.30 ,16.00 ,25.00 ,37.00 ,47.00 ,120.00 ,40.00 ,55.00 ,110.00 ,280.00 ,1900.00 ,,,
82,-38.1386501,145.4665466,2009,"Toomuc Creek at Ballarto Road, Rythdale",7.20 ,10.60 ,13.40 ,15.40 ,19.80 ,10.00 ,16.00 ,23.00 ,28.00 ,180.00 ,20.00 ,45.00 ,80.00 ,115.00 ,1100.00 ,,,
83,-37.9992832,145.9219378,2013,"Upper Tarago River at Elton Road, Neerim (upstream Tarago Reservoir)",6.80 ,10.90 ,12.30 ,15.50 ,18.20 ,8.00 ,10.00 ,12.00 ,15.00 ,94.00 ,10.00 ,88.00 ,160.00 ,290.00 ,2100.00 ,,,
83,-37.9992832,145.9219378,2012,"Upper Tarago River at Elton Road, Neerim (upstream Tarago Reservoir)",8.90 ,10.70 ,12.20 ,15.80 ,17.80 ,10.00 ,12.00 ,14.00 ,16.00 ,25.00 ,20.00 ,20.00 ,47.00 ,139.00 ,420.00 ,,,
83,-37.9992832,145.9219378,2011,"Upper Tarago River at Elton Road, Neerim (upstream Tarago Reservoir)",7.10 ,8.50 ,10.10 ,13.30 ,14.60 ,11.00 ,14.00 ,17.00 ,18.00 ,24.00 ,10.00 ,40.00 ,80.00 ,220.00 ,820.00 ,,,
83,-37.9992832,145.9219378,2010,"Upper Tarago River at Elton Road, Neerim (upstream Tarago Reservoir)",6.20 ,8.10 ,11.40 ,15.90 ,19.30 ,7.00 ,12.00 ,13.00 ,15.00 ,22.00 ,10.00 ,38.00 ,40.00 ,70.00 ,200.00 ,,,
83,-37.9992832,145.9219378,2009,"Upper Tarago River at Elton Road, Neerim (upstream Tarago Reservoir)",7.90 ,10.40 ,11.90 ,14.30 ,20.80 ,5.00 ,10.00 ,15.00 ,18.00 ,39.00 ,10.00 ,33.00 ,120.00 ,495.00 ,860.00 ,,,
84,-38.2940731,145.1835888,2013,"Warrangine Creek at Frankston-Flinders Road, Hastings",8.50 ,11.10 ,13.00 ,15.40 ,16.30 ,7.00 ,10.00 ,16.00 ,25.00 ,74.00 ,10.00 ,315.00 ,540.00 ,685.00 ,20000.00 ,,,
84,-38.2940731,145.1835888,2012,"Warrangine Creek at Frankston-Flinders Road, Hastings",9.90 ,11.40 ,13.60 ,15.30 ,18.50 ,6.00 ,9.00 ,16.00 ,25.00 ,38.00 ,160.00 ,178.00 ,420.00 ,738.00 ,6100.00 ,,,
84,-38.2940731,145.1835888,2011,"Warrangine Creek at Frankston-Flinders Road, Hastings",9.00 ,11.20 ,14.20 ,16.00 ,21.00 ,17.00 ,20.00 ,26.00 ,60.00 ,89.00 ,280.00 ,480.00 ,1500.00 ,2200.00 ,10000.00 ,,,
84,-38.2940731,145.1835888,2010,"Warrangine Creek at Frankston-Flinders Road, Hastings",8.00 ,11.30 ,13.30 ,18.30 ,19.00 ,17.00 ,23.00 ,31.00 ,35.00 ,69.00 ,40.00 ,220.00 ,360.00 ,590.00 ,2200.00 ,,,
84,-38.2940731,145.1835888,2009,"Warrangine Creek at Frankston-Flinders Road, Hastings",5.00 ,10.80 ,12.50 ,18.30 ,20.00 ,10.00 ,17.00 ,24.00 ,38.00 ,210.00 ,20.00 ,105.00 ,180.00 ,330.00 ,1600.00 ,,,
85,-38.2307207,145.216374,2013,"Watsons Creek at Dandenong-Hastings Road, Somerville",8.30 ,12.60 ,13.70 ,17.00 ,21.10 ,1.00 ,4.00 ,18.00 ,48.00 ,100.00 ,41.00 ,260.00 ,360.00 ,825.00 ,20000.00 ,,,
85,-38.2307207,145.216374,2012,"Watsons Creek at Dandenong-Hastings Road, Somerville",10.10 ,12.10 ,13.90 ,17.10 ,18.90 ,2.00 ,22.00 ,27.00 ,42.00 ,300.00 ,190.00 ,333.00 ,430.00 ,573.00 ,1400.00 ,,,
85,-38.2307207,145.216374,2011,"Watsons Creek at Dandenong-Hastings Road, Somerville",9.00 ,11.30 ,15.00 ,16.50 ,22.00 ,13.00 ,26.00 ,55.00 ,100.00 ,170.00 ,60.00 ,660.00 ,1100.00 ,2500.00 ,12000.00 ,,,
85,-38.2307207,145.216374,2010,"Watsons Creek at Dandenong-Hastings Road, Somerville",8.00 ,11.30 ,14.50 ,18.30 ,20.00 ,6.00 ,11.00 ,26.00 ,36.00 ,72.00 ,100.00 ,500.00 ,590.00 ,790.00 ,1900.00 ,,,
85,-38.2307207,145.216374,2009,"Watsons Creek at Dandenong-Hastings Road, Somerville",6.00 ,10.80 ,13.00 ,17.50 ,20.00 ,6.00 ,13.00 ,18.00 ,32.00 ,43.00 ,80.00 ,280.00 ,480.00 ,865.00 ,8900.00 ,,,
86,-38.1976327,145.3142998,2013,"Wylies Drain at Baxter-Tooradin Rd, Devon Meadows",5.70 ,11.20 ,12.40 ,15.50 ,16.00 ,16.00 ,30.00 ,80.00 ,120.00 ,260.00 ,74.00 ,101.00 ,390.00 ,1400.00 ,3300.00 ,,,
86,-38.1976327,145.3142998,2012,"Wylies Drain at Baxter-Tooradin Rd, Devon Meadows",7.50 ,11.10 ,13.20 ,15.60 ,17.80 ,6.00 ,25.00 ,46.00 ,58.00 ,77.00 ,97.00 ,223.00 ,305.00 ,560.00 ,1200.00 ,,,
86,-38.1976327,145.3142998,2011,"Wylies Drain at Baxter-Tooradin Rd, Devon Meadows",10.00 ,10.70 ,13.90 ,16.80 ,19.50 ,13.00 ,19.00 ,31.00 ,39.00 ,82.00 ,80.00 ,170.00 ,290.00 ,1695.00 ,2000.00 ,,,
86,-38.1976327,145.3142998,2010,"Wylies Drain at Baxter-Tooradin Rd, Devon Meadows",7.00 ,9.50 ,12.90 ,15.30 ,18.00 ,13.00 ,23.00 ,30.00 ,33.00 ,150.00 ,96.00 ,155.00 ,220.00 ,740.00 ,1500.00 ,,,
86,-38.1976327,145.3142998,2009,"Wylies Drain at Baxter-Tooradin Rd, Devon Meadows",7.00 ,11.00 ,11.40 ,14.00 ,17.00 ,8.00 ,20.00 ,30.00 ,50.00 ,85.00 ,10.00 ,13.00 ,90.00 ,240.00 ,2000.00 ,,,
87,-38.2167969,145.5038066,2013,"Yallock Outfall at South Gippsland Highway, Monomeith",6.50 ,11.70 ,13.10 ,16.40 ,20.30 ,10.00 ,16.00 ,46.00 ,57.00 ,130.00 ,97.00 ,170.00 ,410.00 ,1800.00 ,24000.00 ,,,
87,-38.2167969,145.5038066,2012,"Yallock Outfall at South Gippsland Highway, Monomeith",7.30 ,11.80 ,15.00 ,16.10 ,21.30 ,18.00 ,49.00 ,78.00 ,125.00 ,130.00 ,85.00 ,160.00 ,435.00 ,1603.00 ,2400.00 ,,,
87,-38.2167969,145.5038066,2011,"Yallock Outfall at South Gippsland Highway, Monomeith",10.00 ,10.50 ,14.60 ,18.30 ,22.10 ,53.00 ,59.00 ,79.00 ,97.00 ,110.00 ,80.00 ,310.00 ,440.00 ,525.00 ,1900.00 ,,,
87,-38.2167969,145.5038066,2010,"Yallock Outfall at South Gippsland Highway, Monomeith",8.00 ,9.00 ,14.30 ,15.50 ,20.00 ,24.00 ,30.00 ,49.00 ,58.00 ,89.00 ,40.00 ,100.00 ,135.00 ,330.00 ,2200.00 ,,,
87,-38.2167969,145.5038066,2009,"Yallock Outfall at South Gippsland Highway, Monomeith",9.00 ,11.00 ,15.00 ,18.50 ,23.30 ,15.00 ,41.00 ,49.00 ,69.00 ,98.00 ,10.00 ,50.00 ,460.00 ,770.00 ,27000.00 ,,,
88,-37.7420996,145.2049282,2013,"Andersons Creek at Everard Drive, Warrandyte",8.10 ,11.50 ,14.60 ,16.20 ,18.90 ,8.00 ,9.00 ,18.00 ,29.00 ,62.00 ,63.00 ,260.00 ,510.00 ,2225.00 ,24000.00 ,,,
88,-37.7420996,145.2049282,2012,"Andersons Creek at Everard Drive, Warrandyte",8.20 ,10.80 ,13.00 ,14.40 ,18.40 ,6.00 ,13.00 ,32.00 ,62.00 ,92.00 ,160.00 ,758.00 ,1600.00 ,2000.00 ,2600.00 ,,,
88,-37.7420996,145.2049282,2011,"Andersons Creek at Everard Drive, Warrandyte",10.00 ,11.20 ,12.80 ,15.10 ,21.00 ,3.00 ,11.00 ,24.00 ,38.00 ,260.00 ,100.00 ,220.00 ,480.00 ,855.00 ,2000.00 ,,,
88,-37.7420996,145.2049282,2010,"Andersons Creek at Everard Drive, Warrandyte",8.00 ,10.50 ,13.10 ,18.00 ,20.50 ,6.00 ,28.00 ,44.00 ,65.00 ,140.00 ,20.00 ,415.00 ,1100.00 ,1325.00 ,6400.00 ,,,
88,-37.7420996,145.2049282,2009,"Andersons Creek at Everard Drive, Warrandyte",5.00 ,10.40 ,13.00 ,16.00 ,19.50 ,10.00 ,12.00 ,15.00 ,29.00 ,110.00 ,20.00 ,160.00 ,400.00 ,890.00 ,3100.00 ,,,
89,-37.6297935,145.1921022,2013,"Arthurs Creek at Hurstbridge-Arthurs Creek Road, Hurstbridge",11.30 ,12.80 ,15.70 ,17.10 ,18.10 ,11.00 ,14.00 ,20.00 ,40.00 ,210.00 ,41.00 ,171.00 ,610.00 ,1248.00 ,1400.00 ,,,
89,-37.6297935,145.1921022,2012,"Arthurs Creek at Hurstbridge-Arthurs Creek Road, Hurstbridge",8.60 ,10.50 ,14.00 ,15.10 ,18.00 ,12.00 ,18.00 ,39.00 ,52.00 ,180.00 ,160.00 ,175.00 ,220.00 ,453.00 ,570.00 ,,,
89,-37.6297935,145.1921022,2011,"Arthurs Creek at Hurstbridge-Arthurs Creek Road, Hurstbridge",9.00 ,12.20 ,14.00 ,15.20 ,22.00 ,16.00 ,20.00 ,29.00 ,42.00 ,460.00 ,40.00 ,65.00 ,200.00 ,600.00 ,7500.00 ,,,
89,-37.6297935,145.1921022,2010,"Arthurs Creek at Hurstbridge-Arthurs Creek Road, Hurstbridge",9.00 ,10.50 ,13.40 ,16.50 ,20.00 ,48.00 ,68.00 ,150.00 ,218.00 ,350.00 ,96.00 ,193.00 ,330.00 ,440.00 ,1200.00 ,,,
89,-37.6297935,145.1921022,2009,"Arthurs Creek at Hurstbridge-Arthurs Creek Road, Hurstbridge",6.00 ,10.10 ,11.60 ,17.00 ,19.50 ,15.00 ,23.00 ,31.00 ,38.00 ,97.00 ,10.00 ,40.00 ,120.00 ,180.00 ,660.00 ,,,
90,-37.741928,145.736069,2013,"Big Pats Creek upstream Riverdside Drive, East Warburton",8.30 ,9.30 ,12.80 ,14.20 ,17.50 ,8.00 ,9.00 ,10.00 ,16.00 ,27.00 ,30.00 ,31.00 ,92.00 ,132.00 ,460.00 ,,,
90,-37.741928,145.736069,2012,"Big Pats Creek upstream Riverdside Drive, East Warburton",7.10 ,9.10 ,10.60 ,12.60 ,13.70 ,5.00 ,10.00 ,13.00 ,16.00 ,51.00 ,5.00 ,21.00 ,86.00 ,120.00 ,550.00 ,,,
90,-37.741928,145.736069,2011,"Big Pats Creek upstream Riverdside Drive, East Warburton",7.30 ,9.70 ,11.80 ,13.90 ,17.80 ,8.00 ,9.00 ,11.00 ,13.00 ,22.00 ,10.00 ,25.00 ,60.00 ,325.00 ,1600.00 ,,,
90,-37.741928,145.736069,2010,"Big Pats Creek upstream Riverdside Drive, East Warburton",8.00 ,9.60 ,12.90 ,14.90 ,17.00 ,5.00 ,7.00 ,10.00 ,17.00 ,70.00 ,20.00 ,60.00 ,90.00 ,165.00 ,600.00 ,,,
90,-37.741928,145.736069,2009,"Big Pats Creek upstream Riverdside Drive, East Warburton",8.00 ,8.80 ,10.50 ,13.70 ,18.10 ,3.00 ,5.00 ,7.00 ,15.00 ,20.00 ,20.00 ,40.00 ,80.00 ,188.00 ,600.00 ,,,
91,-37.5111669,145.1205669,2013,"Bruces Creek at Beech St, Whittlesea",9.00 ,12.80 ,15.20 ,17.10 ,18.70 ,11.00 ,18.00 ,23.00 ,29.00 ,63.00 ,20.00 ,66.00 ,120.00 ,235.00 ,11000.00 ,,,
91,-37.5111669,145.1205669,2012,"Bruces Creek at Beech St, Whittlesea",8.50 ,9.90 ,13.10 ,15.30 ,18.70 ,16.00 ,26.00 ,35.00 ,48.00 ,120.00 ,74.00 ,150.00 ,195.00 ,435.00 ,570.00 ,,,
91,-37.5111669,145.1205669,2011,"Bruces Creek at Beech St, Whittlesea",9.00 ,12.40 ,13.80 ,15.70 ,22.00 ,16.00 ,39.00 ,42.00 ,72.00 ,240.00 ,10.00 ,140.00 ,200.00 ,550.00 ,2400.00 ,,,
91,-37.5111669,145.1205669,2010,"Bruces Creek at Beech St, Whittlesea",8.90 ,11.30 ,12.90 ,18.00 ,18.80 ,22.00 ,42.00 ,60.00 ,100.00 ,310.00 ,80.00 ,170.00 ,310.00 ,605.00 ,1000.00 ,,,
91,-37.5111669,145.1205669,2009,"Bruces Creek at Beech St, Whittlesea",7.00 ,9.90 ,13.20 ,16.30 ,24.00 ,19.00 ,24.00 ,31.00 ,48.00 ,110.00 ,20.00 ,85.00 ,120.00 ,630.00 ,15000.00 ,,,
92,-37.7297517,145.2884093,2013,"Brushy Creek at Lower Homestead Road, Wonga Park",10.30 ,12.90 ,14.70 ,17.00 ,20.60 ,31.00 ,46.00 ,54.00 ,60.00 ,100.00 ,390.00 ,448.00 ,925.00 ,2500.00 ,24000.00 ,,,
92,-37.7297517,145.2884093,2012,"Brushy Creek at Lower Homestead Road, Wonga Park",10.40 ,12.30 ,15.00 ,17.60 ,19.40 ,28.00 ,48.00 ,54.00 ,60.00 ,88.00 ,150.00 ,228.00 ,430.00 ,558.00 ,1000.00 ,,,
92,-37.7297517,145.2884093,2011,"Brushy Creek at Lower Homestead Road, Wonga Park",9.90 ,13.70 ,15.50 ,18.10 ,23.50 ,13.00 ,31.00 ,37.00 ,57.00 ,80.00 ,200.00 ,300.00 ,340.00 ,725.00 ,1000.00 ,,,
92,-37.7297517,145.2884093,2010,"Brushy Creek at Lower Homestead Road, Wonga Park",9.00 ,12.50 ,16.00 ,18.60 ,23.80 ,14.00 ,24.00 ,34.00 ,50.00 ,81.00 ,60.00 ,310.00 ,700.00 ,1450.00 ,2100.00 ,,,
92,-37.7297517,145.2884093,2009,"Brushy Creek at Lower Homestead Road, Wonga Park",7.90 ,13.50 ,16.20 ,18.60 ,21.70 ,21.00 ,24.00 ,34.00 ,41.00 ,86.00 ,220.00 ,410.00 ,500.00 ,830.00 ,4700.00 ,,,
93,-37.8851834,145.4770078,2013,"Cockatoo Creek at Tschampions Road, Macclesfield",8.10 ,10.80 ,14.30 ,14.80 ,16.30 ,13.00 ,15.00 ,23.00 ,30.00 ,60.00 ,10.00 ,28.00 ,68.00 ,103.00 ,1100.00 ,,,
93,-37.8851834,145.4770078,2012,"Cockatoo Creek at Tschampions Road, Macclesfield",8.40 ,10.40 ,11.80 ,13.90 ,15.70 ,13.00 ,22.00 ,30.00 ,46.00 ,110.00 ,10.00 ,55.00 ,112.00 ,175.00 ,320.00 ,,,
93,-37.8851834,145.4770078,2011,"Cockatoo Creek at Tschampions Road, Macclesfield",8.70 ,10.00 ,12.00 ,15.60 ,19.70 ,15.00 ,23.00 ,27.00 ,40.00 ,120.00 ,10.00 ,10.00 ,20.00 ,150.00 ,1400.00 ,,,
93,-37.8851834,145.4770078,2010,"Cockatoo Creek at Tschampions Road, Macclesfield",8.00 ,11.10 ,13.90 ,16.60 ,18.00 ,12.00 ,19.00 ,35.00 ,54.00 ,420.00 ,20.00 ,55.00 ,100.00 ,185.00 ,3300.00 ,,,
93,-37.8851834,145.4770078,2009,"Cockatoo Creek at Tschampions Road, Macclesfield",7.00 ,9.70 ,11.80 ,15.00 ,20.10 ,7.00 ,12.00 ,17.00 ,31.00 ,42.00 ,20.00 ,40.00 ,50.00 ,120.00 ,500.00 ,,,
94,-37.6922709,145.5191148,2013,"Coranderrk Creek at Healesville-Koo Wee Rup Rd, Badger Creek",8.90 ,11.40 ,13.00 ,15.20 ,17.60 ,2.00 ,3.00 ,4.00 ,5.00 ,37.00 ,52.00 ,101.00 ,255.00 ,605.00 ,3100.00 ,,,
94,-37.6922709,145.5191148,2012,"Coranderrk Creek at Healesville-Koo Wee Rup Rd, Badger Creek",5.30 ,11.30 ,13.10 ,14.10 ,17.40 ,2.00 ,3.00 ,4.00 ,8.00 ,12.00 ,10.00 ,94.00 ,120.00 ,128.00 ,150.00 ,,,
94,-37.6922709,145.5191148,2011,"Coranderrk Creek at Healesville-Koo Wee Rup Rd, Badger Creek",7.30 ,11.30 ,12.80 ,14.20 ,20.90 ,3.00 ,4.00 ,5.00 ,8.00 ,13.00 ,20.00 ,70.00 ,120.00 ,160.00 ,360.00 ,,,
94,-37.6922709,145.5191148,2010,"Coranderrk Creek at Healesville-Koo Wee Rup Rd, Badger Creek",6.00 ,10.00 ,14.00 ,16.60 ,21.90 ,1.00 ,3.00 ,6.00 ,19.00 ,26.00 ,40.00 ,55.00 ,140.00 ,405.00 ,520.00 ,,,
94,-37.6922709,145.5191148,2009,"Coranderrk Creek at Healesville-Koo Wee Rup Rd, Badger Creek",7.40 ,10.50 ,12.70 ,16.60 ,20.30 ,1.00 ,3.00 ,4.00 ,4.00 ,9.00 ,10.00 ,20.00 ,60.00 ,185.00 ,840.00 ,,,
95,-37.7810539,145.0306948,2013,"Darebin Creek at Clark Road, Alphington",7.60 ,11.20 ,15.80 ,20.00 ,23.70 ,2.00 ,3.00 ,5.00 ,8.00 ,19.00 ,240.00 ,408.00 ,725.00 ,995.00 ,24000.00 ,,,
95,-37.7810539,145.0306948,2012,"Darebin Creek at Clark Road, Alphington",8.70 ,12.60 ,14.90 ,19.60 ,23.50 ,2.00 ,5.00 ,12.00 ,17.00 ,35.00 ,110.00 ,130.00 ,290.00 ,1373.00 ,3900.00 ,,,
95,-37.7810539,145.0306948,2011,"Darebin Creek at Clark Road, Alphington",10.00 ,11.80 ,13.90 ,18.40 ,22.00 ,5.00 ,15.00 ,22.00 ,35.00 ,65.00 ,160.00 ,610.00 ,880.00 ,2200.00 ,5000.00 ,,,
95,-37.7810539,145.0306948,2010,"Darebin Creek at Clark Road, Alphington",8.50 ,10.90 ,15.00 ,18.20 ,26.00 ,7.00 ,10.00 ,17.00 ,39.00 ,96.00 ,10.00 ,180.00 ,1200.00 ,2150.00 ,7200.00 ,,,
95,-37.7810539,145.0306948,2009,"Darebin Creek at Clark Road, Alphington",9.00 ,12.00 ,12.80 ,20.90 ,25.50 ,3.00 ,8.00 ,10.00 ,14.00 ,29.00 ,20.00 ,155.00 ,260.00 ,1065.00 ,6000.00 ,,,
96,-37.4713077,144.7851531,2013,"Diamond Creek at Strathewan Road, Cottlesbridge",8.50 ,11.60 ,15.40 ,16.30 ,19.90 ,13.00 ,14.00 ,32.00 ,44.00 ,130.00 ,31.00 ,104.00 ,120.00 ,275.00 ,3400.00 ,,,
96,-37.4713077,144.7851531,2012,"Diamond Creek at Strathewan Road, Cottlesbridge",7.70 ,10.40 ,14.10 ,15.20 ,17.30 ,7.00 ,20.00 ,43.00 ,86.00 ,170.00 ,110.00 ,130.00 ,205.00 ,280.00 ,400.00 ,,,
96,-37.4713077,144.7851531,2011,"Diamond Creek at Strathewan Road, Cottlesbridge",9.00 ,11.60 ,13.00 ,15.80 ,23.00 ,42.00 ,44.00 ,50.00 ,106.00 ,280.00 ,80.00 ,305.00 ,560.00 ,1600.00 ,13000.00 ,,,
96,-37.4713077,144.7851531,2010,"Diamond Creek at Strathewan Road, Cottlesbridge",9.00 ,10.40 ,13.40 ,16.70 ,19.30 ,26.00 ,94.00 ,125.00 ,275.00 ,830.00 ,10.00 ,200.00 ,350.00 ,515.00 ,1800.00 ,,,
96,-37.4713077,144.7851531,2009,"Diamond Creek at Strathewan Road, Cottlesbridge",6.00 ,10.10 ,11.60 ,17.00 ,20.00 ,13.00 ,21.00 ,50.00 ,97.00 ,870.00 ,10.00 ,80.00 ,200.00 ,340.00 ,5200.00 ,,,
97,-37.7115113,145.1490019,2013,"Diamond Creek at Main Road, Eltham",8.60 ,11.90 ,15.70 ,17.50 ,20.00 ,17.00 ,40.00 ,48.00 ,56.00 ,92.00 ,97.00 ,212.00 ,445.00 ,2700.00 ,24000.00 ,,,
97,-37.7115113,145.1490019,2012,"Diamond Creek at Main Road, Eltham",8.10 ,10.70 ,14.40 ,15.70 ,21.10 ,18.00 ,28.00 ,67.00 ,98.00 ,120.00 ,200.00 ,255.00 ,460.00 ,823.00 ,2400.00 ,,,
97,-37.7115113,145.1490019,2011,"Diamond Creek at Main Road, Eltham",9.00 ,12.10 ,13.50 ,15.20 ,23.00 ,15.00 ,18.00 ,25.00 ,84.00 ,520.00 ,20.00 ,140.00 ,280.00 ,350.00 ,9000.00 ,,,
97,-37.7115113,145.1490019,2010,"Diamond Creek at Main Road, Eltham",9.00 ,11.10 ,15.00 ,17.50 ,25.00 ,23.00 ,76.00 ,190.00 ,242.00 ,990.00 ,60.00 ,265.00 ,620.00 ,1095.00 ,6000.00 ,,,
97,-37.7115113,145.1490019,2009,"Diamond Creek at Main Road, Eltham",5.00 ,11.00 ,14.80 ,20.10 ,25.50 ,16.00 ,19.00 ,31.00 ,102.00 ,150.00 ,40.00 ,190.00 ,360.00 ,850.00 ,3600.00 ,,,
98,-37.7354297,144.9776807,2013,"Edgars Creek at Murray Road, Coburg",8.90 ,11.10 ,13.50 ,17.00 ,23.30 ,3.00 ,6.00 ,8.00 ,12.00 ,38.00 ,27.00 ,215.00 ,470.00 ,1050.00 ,1400.00 ,,,
98,-37.7354297,144.9776807,2012,"Edgars Creek at Murray Road, Coburg",9.60 ,11.70 ,13.50 ,18.90 ,25.20 ,3.00 ,10.00 ,20.00 ,48.00 ,83.00 ,200.00 ,303.00 ,670.00 ,925.00 ,1900.00 ,,,
98,-37.7354297,144.9776807,2011,"Edgars Creek at Murray Road, Coburg",8.00 ,12.50 ,14.00 ,18.40 ,23.00 ,3.00 ,7.00 ,17.00 ,44.00 ,60.00 ,220.00 ,660.00 ,1300.00 ,2500.00 ,5000.00 ,,,
98,-37.7354297,144.9776807,2010,"Edgars Creek at Murray Road, Coburg",8.00 ,11.00 ,15.00 ,18.00 ,25.00 ,5.00 ,6.00 ,8.00 ,14.00 ,36.00 ,100.00 ,180.00 ,285.00 ,365.00 ,800.00 ,,,
98,-37.7354297,144.9776807,2009,"Edgars Creek at Murray Road, Coburg",9.00 ,12.00 ,14.50 ,18.10 ,21.00 ,3.00 ,5.00 ,11.00 ,16.00 ,31.00 ,20.00 ,195.00 ,480.00 ,1325.00 ,5200.00 ,,,
99,-37.863468,145.0999374,2013,"Gardiners Creek at footbridge off Barrington Drive, Ashwood",10.90 ,12.80 ,13.90 ,15.80 ,20.20 ,4.00 ,12.00 ,21.00 ,25.00 ,45.00 ,96.00 ,1450.00 ,3200.00 ,4925.00 ,24000.00 ,,,
99,-37.863468,145.0999374,2012,"Gardiners Creek at footbridge off Barrington Drive, Ashwood",9.20 ,11.90 ,15.70 ,18.40 ,21.40 ,4.00 ,13.00 ,25.00 ,38.00 ,92.00 ,270.00 ,543.00 ,715.00 ,783.00 ,7700.00 ,,,
99,-37.863468,145.0999374,2011,"Gardiners Creek at footbridge off Barrington Drive, Ashwood",11.00 ,13.30 ,16.60 ,21.50 ,26.60 ,10.00 ,17.00 ,28.00 ,30.00 ,69.00 ,40.00 ,435.00 ,1280.00 ,2575.00 ,18000.00 ,,,
99,-37.863468,145.0999374,2010,"Gardiners Creek at footbridge off Barrington Drive, Ashwood",10.00 ,11.80 ,16.60 ,23.50 ,30.10 ,5.00 ,6.00 ,16.00 ,28.00 ,64.00 ,20.00 ,178.00 ,670.00 ,2000.00 ,9800.00 ,,,
99,-37.863468,145.0999374,2009,"Gardiners Creek at footbridge off Barrington Drive, Ashwood",11.10 ,13.10 ,15.60 ,21.10 ,27.00 ,3.00 ,6.00 ,11.00 ,27.00 ,72.00 ,20.00 ,265.00 ,1200.00 ,2325.00 ,8000.00 ,,,
100,-37.8355111,145.0330127,2013,"Gardiners Creek at Glenferrie Road, Hawthorn",11.20 ,13.20 ,14.00 ,17.00 ,21.60 ,3.00 ,8.00 ,19.00 ,25.00 ,44.00 ,170.00 ,538.00 ,2350.00 ,3925.00 ,10000.00 ,,,
100,-37.8355111,145.0330127,2012,"Gardiners Creek at Glenferrie Road, Hawthorn",10.10 ,11.50 ,16.10 ,18.80 ,20.10 ,3.00 ,9.00 ,13.00 ,22.00 ,67.00 ,200.00 ,313.00 ,375.00 ,730.00 ,2800.00 ,,,
100,-37.8355111,145.0330127,2011,"Gardiners Creek at Glenferrie Road, Hawthorn",11.20 ,12.70 ,16.80 ,20.80 ,22.60 ,5.00 ,12.00 ,24.00 ,32.00 ,50.00 ,60.00 ,750.00 ,1000.00 ,2550.00 ,20000.00 ,,,
100,-37.8355111,145.0330127,2010,"Gardiners Creek at Glenferrie Road, Hawthorn",10.00 ,11.90 ,16.00 ,21.10 ,25.00 ,3.00 ,10.00 ,15.00 ,26.00 ,72.00 ,60.00 ,250.00 ,540.00 ,1035.00 ,8500.00 ,,,
100,-37.8355111,145.0330127,2009,"Gardiners Creek at Glenferrie Road, Hawthorn",11.40 ,12.80 ,15.80 ,19.80 ,28.00 ,4.00 ,5.00 ,9.00 ,20.00 ,86.00 ,50.00 ,290.00 ,850.00 ,1500.00 ,1900.00 ,,,
101,-37.7761214,145.578957,2013,"Hoddles Creek upstream Warburton Hwy, Launching Place",8.00 ,10.90 ,13.90 ,15.40 ,17.20 ,14.00 ,15.00 ,18.00 ,23.00 ,99.00 ,10.00 ,49.00 ,165.00 ,365.00 ,5200.00 ,,,
